RetinaNumber,SectionNumber,ImageNumber,WatershedIndex,Centroid_1,Centroid_2,Centroid_3,ArcLength,OPL_Distance,Remapped_X,Remapped_Y,Subtype,BirthdateIndex_1,BirthdateIndex_2,BirthdateIndex_3,BirthdateIndex_4,tSNE1,tSNE2,tSNE3,Pcdh17,Wls,Neto1,Chrm2,Erbb4,Grik1,Slitrk5,Col11a1,Meis2,Lrrtm1,Vsx1,Grm6,Igfn1,Cpne9,Prkca,Vsx2
1,1,1,136,343.929141906132,686.447643339755,27.2424225978889,0.0750277288204152,7.44761382985859,343.929141906132,686.447643339755,15,0,0,0,1,-44.257123542598,-5.33453075665722,-7.75710182949671,1,0,6,0,1,15,1,1,0,1,16,63,2,0,44,40
1,1,1,140,1663.38934702419,1424.30075547989,39.318436546783,0.0141083937847024,5.71078792380021,1663.38934702419,1424.30075547989,15,0,0,0,1,-56.8547921975548,-12.161349269532,-29.5782577709277,4,0,2,0,1,1,2,1,5,3,14,77,5,0,59,44
1,1,1,172,933.059131214982,903.768381265093,43.6989510055647,0.0518149122882054,19.211624077318,933.059131214982,903.768381265093,5,0,0,0,1,-6.24188300574539,-5.60188017805863,62.1882976344533,3,0,4,1,1,76,3,3,5,3,2,5,0,0,25,30
1,1,1,180,688.834371628779,743.642385779402,38.8491345378208,0.062038848421157,5.41826504006415,688.834371628779,743.642385779402,15,0,0,0,1,-39.7429758156853,-13.5748302828142,-12.5995868876665,0,0,0,0,0,6,0,1,0,0,0,59,6,0,34,32
1,1,1,193,648.60341086219,676.576566113471,24.2591358741608,0.0641232242966493,2.12269294739065,648.60341086219,676.576566113471,2,0,0,0,1,9.33811076740911,-62.8681067756662,33.5647537304302,0,1,0,0,0,1,0,0,1,0,0,4,0,0,12,6
1,1,1,223,1426.02463730599,967.607919053675,16.4912041778748,0.0340556112478763,3.18388348062639,1426.02463730599,967.607919053675,15,0,0,0,1,-76.6415072744583,-31.5116559352899,-22.6868904399781,2,0,6,0,0,21,0,0,3,1,2,124,0,0,109,60
1,1,1,226,853.594126617669,838.813769512634,54.0319191748035,0.0553551389296962,13.1228078154614,853.594126617669,838.813769512634,15,0,0,1,0,-48.0331161794936,-2.15984484857621,23.4055003513264,0,0,11,2,0,17,0,0,1,2,19,43,6,0,16,14
1,1,1,249,297.437607478284,656.611314431853,52.5727435072093,0.0767446028236244,3.33681052289334,297.437607478284,656.611314431853,15,1,0,0,0,-37.7664631214789,-9.36183108280842,-13.6871495361806,0,0,0,0,0,0,0,0,0,1,0,27,3,0,38,21
1,1,1,254,908.882479012126,971.041687025274,23.1066939101852,0.051862640128374,30.6473507566796,908.882479012126,971.041687025274,2,1,0,0,0,13.816108673003,-63.371029273509,42.728213649263,8,2,0,1,1,3,0,1,2,4,0,0,0,1,7,5
1,1,1,258,737.852178892516,750.92099868293,26.9266792647311,0.0602743558037129,4.5820329910983,737.852178892516,750.92099868293,2,0,0,0,1,-13.4000555083156,-66.4234961254127,26.7525794132436,0,1,9,0,0,2,0,1,0,2,4,72,4,0,25,23
1,1,1,264,948.194653822113,809.789805248128,19.1815763993578,0.052380385004669,4.19236029410269,948.194653822113,809.789805248128,15,0,0,1,0,-31.026034395885,-13.3243580660515,-20.6156490854021,0,0,0,1,0,5,1,1,1,6,7,52,3,0,39,30
1,1,1,265,1374.62692080378,949.60051827605,50.8381978541553,0.0359739174881768,4.74955001336318,1374.62692080378,949.60051827605,15,0,0,0,1,-46.8540359117895,-16.6851309986814,-4.26038231162712,0,0,0,0,0,1,0,2,1,0,9,55,2,0,38,29
1,1,1,275,893.319263147938,840.828059969731,18.4044764472191,0.0539724895040328,11.5961179829975,893.319263147938,840.828059969731,15,0,0,0,1,-47.5320911120991,-4.51985637437344,5.98407533460982,0,0,0,1,1,6,2,1,2,6,21,71,1,0,41,30
1,1,1,287,1613.7249955859,1370.68166676476,40.4289918191984,0.0163045963348418,12.0696271530735,1613.7249955859,1370.68166676476,8,0,0,0,1,29.4367517229942,-20.9303374373917,-35.0708081488857,1,0,3,4,5,20,0,0,11,0,10,67,1,0,11,15
1,1,1,306,151.997891185154,639.328830511538,52.0905705850455,0.0819950591178119,2.95274171831685,151.997891185154,639.328830511538,15,1,0,0,0,-28.9771743393798,-15.7070838155304,-13.1153413674074,0,0,0,0,0,10,0,0,3,0,2,43,7,0,30,9
1,1,1,321,399.577532358421,657.270471343164,47.089178954546,0.0731177875650056,2.13428691828054,399.577532358421,657.270471343164,15,1,0,0,0,-43.7314026676603,-8.48332670105127,-8.06276531665578,1,0,6,0,0,0,0,0,0,0,7,47,2,0,34,25
1,1,1,322,1519.42357542047,1052.37576133916,11.3557320086142,0.0290192184927224,4.49063127419493,1519.42357542047,1052.37576133916,15,0,0,0,1,-57.346461628701,-1.59767812159853,4.41028404417917,0,0,4,0,0,13,1,0,3,0,20,76,3,0,50,48
1,1,1,329,939.062778040112,953.478427815195,45.8480254492134,0.0510406518865941,26.4374486751369,939.062778040112,953.478427815195,2,0,0,0,1,12.8089779505498,-72.9198900405661,45.1080812143971,6,3,10,0,1,17,4,0,4,0,1,0,0,0,7,15
1,1,1,345,1648.75705552404,1473.75295897145,53.8583853280393,0.0123505369324503,9.15385896761968,1648.75705552404,1473.75295897145,15,0,0,0,1,-58.757162245146,-40.7760193887014,-23.3977229061276,0,0,0,0,0,9,0,0,0,2,1,40,13,0,65,21
1,1,1,357,291.204787716887,725.327968980989,22.1214306092279,0.0767108945132527,14.3755819389414,291.204787716887,725.327968980989,13,0,0,0,1,-12.2102555081783,-70.9455669504653,32.4180971097334,1,1,2,2,0,3,3,0,1,0,9,59,0,0,9,22
1,1,1,358,1563.33453957499,1376.74502104507,50.9832537727133,0.0163998507418784,20.1790946471518,1563.33453957499,1376.74502104507,9,1,0,0,0,42.9522959099505,6.31058298160231,29.670852952356,1,0,0,0,0,1,6,0,19,0,2,43,0,0,12,20
1,1,1,359,253.709200494539,736.793516896765,33.2202761178652,0.0780035435452675,16.8235373567075,253.709200494539,736.793516896765,9,0,0,0,1,44.0278404185949,15.9261977933033,18.7281732473366,3,1,0,1,0,0,5,1,2,1,2,6,0,0,9,25
1,1,1,368,1586.83975045029,1168.7315121773,30.6247357017933,0.0242885737126981,5.37379214938274,1586.83975045029,1168.7315121773,15,0,0,0,1,-58.5246910519433,-22.1883761622839,-18.6088559019489,0,0,0,0,0,3,0,0,2,1,0,45,1,0,45,30
1,1,1,369,1631.704977541,1218.8651807166,27.0194035307636,0.0217429677322568,2.68503368607063,1631.704977541,1218.8651807166,5,1,0,0,0,-5.7823347324831,-0.199942703754929,66.3601043888641,0,0,0,0,0,45,1,0,9,0,2,17,0,0,27,21
1,1,1,371,1137.80508674695,859.067188954175,15.305343723521,0.0455468671154688,4.67306001651662,1137.80508674695,859.067188954175,15,0,0,0,1,-11.6348321185173,-43.917746117914,-1.84953724857089,0,0,1,2,13,12,0,0,4,7,7,53,2,0,48,46
1,1,1,383,497.091179346246,744.779444018709,33.1795180086145,0.0687944266728602,10.4026664977925,497.091179346246,744.779444018709,10,0,0,0,1,-2.46459809889224,19.4168070249832,-57.6726970906299,1,0,0,0,0,5,0,1,4,11,1,7,1,0,4,10
1,1,1,396,1456.27740787665,1016.71039437151,28.1895436288649,0.0322442796214764,7.61573467732526,1456.27740787665,1016.71039437151,9,1,0,0,0,51.6189978499299,16.322016780292,17.9210741384857,2,0,1,0,0,12,11,1,0,1,1,14,0,0,20,22
1,1,1,431,1465.51879004873,1094.78138186778,37.2944887259708,0.0286890831411678,15.3646923878037,1465.51879004873,1094.78138186778,8,0,0,0,1,18.9291211628104,-17.222075798514,-30.3768631787892,7,0,0,1,0,2,2,0,10,1,9,28,0,0,7,19
1,1,1,432,1163.65779338469,903.275926030811,49.4255918667875,0.0437982898065993,11.1676228987628,1163.65779338469,903.275926030811,9,0,0,0,1,44.9998825556686,3.61874942695336,39.59851583896,1,0,0,0,0,5,9,0,0,0,0,61,2,0,28,9
1,1,1,433,976.264693457997,871.635881044242,49.6130417640598,0.0507184011877646,12.1255512267891,976.264693457997,871.635881044242,15,0,0,1,0,-26.5790655407359,-1.66933235725554,-7.14069815580904,0,0,0,0,0,4,2,0,1,1,6,31,0,0,34,18
1,1,1,437,1371.05454129555,920.941098260111,24.420904399045,0.0365928693123167,1.04765374965757,1371.05454129555,920.941098260111,15,0,0,0,1,-51.4446011338245,-35.4155684061478,-20.7961372851699,0,0,4,0,0,2,0,1,1,0,5,82,10,0,58,28
1,1,1,438,792.545882993353,858.106133967454,51.6625171900069,0.0572484849010515,18.8984597150854,792.545882993353,858.106133967454,4,0,0,1,0,30.1560812028947,-47.3404620339674,0.0763450218122113,0,0,0,0,11,4,0,0,0,2,0,3,0,0,9,7
1,1,1,447,312.872376916868,660.113008762827,28.7745157384988,0.0761819044438275,3.63743128893305,312.872376916868,660.113008762827,15,0,0,0,1,-49.2811542884869,-13.1111593878361,-29.7210453147458,0,1,8,0,0,5,2,0,0,4,9,49,11,0,43,44
1,1,1,453,1295.97887509131,1031.88502556611,47.594127100073,0.0369631161230241,22.4170834427042,1295.97887509131,1031.88502556611,11,0,0,0,1,-28.9805726619486,22.8740588022587,19.9710415104559,1,0,0,0,0,5,3,2,1,1,17,34,3,0,6,12
1,1,1,454,264.105165049684,652.902305851962,24.250957713816,0.0779454521546409,3.30076438586369,264.105165049684,652.902305851962,15,1,0,0,0,-57.7734881898666,-11.9100640668127,-30.6186722770001,1,0,0,0,0,0,0,0,0,3,0,49,2,0,35,36
1,1,1,458,1432.67487488102,1101.54851238908,15.414013325555,0.0302309742655778,20.0109677592129,1432.67487488102,1101.54851238908,8,0,0,0,1,22.2607938709037,-6.65895007008239,-39.0224748281155,1,0,0,2,0,9,0,2,2,0,0,30,1,0,1,11
1,1,1,471,998.597712364341,924.517179783545,46.6935709031958,0.0493539055264805,18.994372064435,998.597712364341,924.517179783545,7,0,0,1,0,-32.0608503254034,23.6184631145616,2.28689085109992,0,0,0,0,0,0,0,0,3,2,8,40,0,0,8,10
1,1,1,482,1470.87325507132,1203.43508409112,43.0214561600925,0.0256364050343505,23.781179081037,1470.87325507132,1203.43508409112,7,0,0,0,1,-16.5132883585392,24.2321695746406,-36.5038388113719,3,1,2,1,1,11,3,0,6,5,0,24,0,0,2,14
1,1,1,509,278.369742337089,703.085036640139,51.223166023166,0.0772507409580853,11.0493732102526,278.369742337089,703.085036640139,7,0,0,1,0,-26.8720508573993,23.3858673285933,-2.37516904132855,0,0,0,1,0,2,0,0,0,1,3,48,0,0,9,7
